#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cpacific" id="RelaxedClock.c:cpacific" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cpacific">
#                <LogNormal S="@ucldStdev.c:cpacific" id="LogNormalDistributionModel.c:cpacific" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.09" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="38" id="rateCategories.c:cpacific" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation	
22240000	-8593.836519688539	-8415.362255124153	-178.47426456438575	-8415.362255124153	5391.87676538482	0.9346350636706627	-163.79302915055206	3.9145680317899953E-4	0.9494010450385901	0.05059895496140977	-5.079070007816222	719.1993492369321	-7.481633086645836	1197.8648208981613	2.437616733878475E-5	0.5622087337235391	2.3684753084623913E-5	2.529331665678136E-10	0.6197301121681568	
22250000	-8597.631974898704	-8420.988643460874	-176.64333143783085	-8420.988643460874	4667.832116555352	0.7733739318805554	-163.2866042347699	4.983949416489293E-4	0.9494010450385901	0.05059895496140977	-4.837200984778109	722.9052632586779	-6.687812934366927	1152.5584619202857	2.2979326206555916E-5	0.525400137320861	2.3365027529414198E-5	1.9758798150297025E-10	0.5693809639018136	
22260000	-8588.452232583	-8413.581690857316	-174.8705417256842	-8413.581690857316	3308.5585754290305	0.8567799253766437	-159.49932220973201	6.995392673470141E-4	0.9448379646480113	0.055162035351988596	-4.936968231791731	721.1352141568392	-7.931162158902515	1219.4107308091266	3.459519749821953E-5	0.6995984615095107	3.371417977933324E-5	9.164947616605396E-10	0.8674109652781333	
22270000	-8595.329568514924	-8423.883228114984	-171.44634039993912	-8423.883228114984	3377.250373759442	0.8435856023659966	-158.22265299257825	6.229400309981722E-4	0.9448379646480113	0.055162035351988596	-5.366603716153604	716.4403864000624	-5.545077014977648	1020.4784256156978	3.727510854581772E-5	0.645746600131797	3.6330488283554905E-5	8.262214174508167E-10	0.7077766118611571	
22280000	-8594.895856969943	-8424.219133392131	-170.67672357781154	-8424.219133392131	3953.8153965755096	0.7687801937647191	-158.14986380016302	7.360107433479789E-4	0.9460963487788594	0.053903651221140464	-4.698800021056528	756.8751549793304	-5.704850900395337	1060.1235696216672	3.639315987167561E-5	0.6117284208638208	3.451101301027833E-5	6.588259896118459E-10	0.7009980160706861	
22290000	-8591.388958947582	-8420.79999500925	-170.58896393833174	-8420.79999500925	3130.9749811373117	0.8605574252276385	-156.8400380039733	8.889555195024494E-4	0.9405874366862087	0.05941256331379121	-4.589766656199178	731.9578712376663	-7.08191277275924	1176.5108525596359	3.8776805391235904E-5	0.571183503768173	3.790787396431388E-5	6.016870103165815E-10	0.6115356674942235	
22300000	-8591.036299080277	-8427.4054131998	-163.6308858804775	-8427.4054131998	1880.2260785534622	0.7484786093795864	-151.174072437667	0.0011707307973046624	0.9382711952057902	0.0617288047942097	-4.68129814775277	727.07388854627	-5.524429109410206	997.4686358719396	6.647857435387525E-5	0.6560256439204648	6.487792546249757E-5	2.808518239029215E-9	0.8381539448413764	
22310000	-8591.278652666855	-8420.549381763421	-170.72927090343288	-8420.549381763421	2349.319949540294	0.826740407928602	-156.07715195183522	5.70008195199505E-4	0.9398037520969826	0.06019624790301727	-4.717978754330296	725.8437798537908	-7.378331059768316	1192.5732245446159	4.690835854104611E-5	0.7249464358567254	4.052558727979948E-5	1.8984405952647373E-9	0.903295928532202	
22320000	-8595.522520919942	-8423.972108735386	-171.55041218455597	-8423.972108735386	3418.0383620378766	0.9381727254087024	-157.75348446052072	6.90889551674899E-4	0.9470319194227717	0.05296808057722825	-4.71100827256667	757.8288937277376	-6.3394310143506365	1127.696694957847	3.071443916536261E-5	0.7493820068695677	3.3006256369199086E-5	5.984422246632421E-10	0.6795653753696781	
22330000	-8585.802456712965	-8411.799856575895	-174.00260013706912	-8411.799856575895	5955.264374741098	0.8702820504549008	-161.09143861628482	4.8722415089247665E-4	0.9454764667684232	0.05452353323157673	-4.845558788912882	722.7387955089935	-5.781793710364717	1071.7892737352806	3.4222112499840354E-5	0.629314624299354	3.06052217192526E-5	7.262444871734512E-10	0.7374916856854736	
22340000	-8588.79401246753	-8421.423085904456	-167.37092656307377	-8421.423085904456	3760.286417911654	0.8069188438860919	-155.12316149492733	8.48107751633356E-4	0.9478026914672073	0.052197308532792634	-4.628482247685072	729.3907893668038	-5.6514145691935935	949.5409373846819	4.595792306227262E-5	0.5549621881564042	4.07946120896527E-5	6.211570818909654E-10	0.5775310895463069	
22350000	-8591.296048625096	-8421.169732924865	-170.12631570022998	-8421.169732924865	4202.186276408828	1.0460096500462421	-157.0226656610584	6.992441842507025E-4	0.9478026914672073	0.052197308532792634	-4.75256923054834	760.9355472249705	-5.5257636289484635	994.2468969143612	5.4630043757332905E-5	0.7404193564991604	3.7938045675686664E-5	1.780670988305425E-9	0.8922702658038029	
22360000	-8587.512999372724	-8421.34124630549	-166.17175306723425	-8421.34124630549	2397.941952823619	0.9614798635870118	-153.04159734703245	7.421345701511189E-4	0.9437534429693453	0.05624655703065462	-5.336046044844755	716.6838218716166	-5.605612952359273	1040.3743069702773	5.249073839838389E-5	0.5742011953938503	4.9176431845506605E-5	1.163311233664744E-9	0.7020228139457949	
22370000	-8588.820422238958	-8422.457004294889	-166.36341794406903	-8422.457004294889	2375.6751955295867	0.8978276222193886	-153.76466002872394	0.0010110153323291788	0.9437534429693453	0.05624655703065462	-4.558060969255875	740.4478261899773	-5.536194700158191	984.4526652024038	5.4594512075785664E-5	0.6875233045171794	4.9794490344856507E-5	1.4611859233891042E-9	0.7677471956328097	
22380000	-8596.535957167269	-8426.718683291721	-169.81727387554767	-8426.718683291721	3050.313221569545	0.809280873989049	-156.24423346011125	7.174992918462352E-4	0.9465236396022033	0.05347636039779667	-5.8621810683049205	713.4554352091224	-5.656563637230582	1051.4693924653902	5.2950816397067685E-5	0.5794689361948282	3.8156840634191724E-5	6.685657513213354E-10	0.6009681527558921	
22390000	-8593.447854249831	-8421.310000531254	-172.13785371857713	-8421.310000531254	3245.500497692408	0.8630844418646227	-159.0324033217199	6.678091265982037E-4	0.9423811205172111	0.05761887948278887	-4.608496744017369	730.5655118040539	-6.167703451769359	1113.4543725536037	4.72389188544337E-5	0.6450697011901323	3.5524940029608774E-5	5.666625147023829E-10	0.630164039602435	
22400000	-8597.990977464848	-8426.754678126423	-171.23629933842457	-8426.754678126423	2702.129513919827	0.8630844418646227	-157.49125223517783	6.237560854786887E-4	0.9391214150711772	0.060878584928822775	-4.7215313014238465	725.735698347357	-6.764490359734422	1157.5043898144847	4.313415763985837E-5	0.6240699991146956	3.494691421250014E-5	4.2363077982367226E-10	0.5860846651080449	
22410000	-8596.183541903156	-8425.141573156938	-171.0419687462174	-8425.141573156938	2446.2128130414008	0.8722573206148316	-156.58262878901158	0.0011298160234424822	0.9391214150711772	0.060878584928822775	-4.76883217374351	762.1041955362452	-7.084358872286507	1176.6493788890152	4.719462729166289E-5	0.7264290612838791	4.638140811535612E-5	8.03944108980304E-10	0.628957882061302	
22420000	-8584.487055255548	-8419.97174308244	-164.5153121731076	-8419.97174308244	1966.8364500816278	0.9217508070161998	-151.35666398786992	0.0011683078831900547	0.9383893201869771	0.061610679813022845	-4.965237100615736	720.7049260062739	-5.557753113931589	974.0599172172388	6.148944156422046E-5	0.7202893868627879	5.4270167826834414E-5	2.5017043161803913E-9	0.8198835655757871	
22430000	-8585.936720760856	-8419.223232488932	-166.71348827192423	-8419.223232488932	2433.9535713674964	0.9263072888040091	-153.96157936068198	0.0012405539212988355	0.9430816884040961	0.0569183115959038	-4.645278878973702	728.5574005327265	-5.525839868689371	1005.8841303462896	6.203235887915681E-5	0.7020939296926918	4.996791801250172E-5	2.5783549546041963E-9	0.8581750512443465	
22440000	-8583.71313659806	-8416.071673968521	-167.64146262953963	-8416.071673968521	2693.611240469782	0.9263072888040091	-154.7595119544326	9.075145798065428E-4	0.9477924048575502	0.052207595142449645	-4.586057475942124	745.9820533940647	-6.127903472997459	1109.8903775409563	4.3387443463387394E-5	0.5784927458702169	4.1722086906890184E-5	8.456168801949561E-10	0.6614241191211063	
22450000	-8585.851506439269	-8415.644300488686	-170.2072059505823	-8415.644300488686	3518.6492690199734	0.8684824388603264	-157.0242850451765	8.278743374095677E-4	0.9538459319816438	0.04615406801835609	-5.201952727754581	789.5742175982606	-5.644394824249934	1049.0481610373254	3.4450422750424474E-5	0.6456474982570674	3.082696034747977E-5	7.425418915190151E-10	0.7839273052334245	
22460000	-8582.362163049629	-8416.148768541034	-166.21339450859594	-8416.148768541034	2160.651484768321	0.8474340471456916	-152.4944221402395	6.861428043692016E-4	0.953594758643557	0.04640524135644284	-4.689248531882755	726.7874655961562	-5.807228855560602	1075.248938380264	4.625394943889077E-5	0.9281961078014497	4.5841329048114274E-5	2.848456780908216E-9	1.0414977437168964	
22470000	-8602.2139064668	-8424.645212339832	-177.56869412696872	-8424.645212339832	2981.995014180347	0.8474340471456916	-158.71186678219814	4.3637087192539327E-4	0.9539781169482794	0.046021883051720336	-5.053448305865942	780.5606111157202	-11.680866133980048	1350.90618161518	3.243144553473272E-5	0.5882930805862081	3.322732742079708E-5	4.2541770152144866E-10	0.6367579966933632	
22480000	-8587.89183929596	-8424.72234238875	-163.16949690721088	-8424.72234238875	2097.7196491422055	0.808722473460099	-150.71034024297435	8.280018738647337E-4	0.9521382387014719	0.047861761298527886	-4.747390537048829	760.5584739441216	-5.8086706464534155	1075.4402978865608	4.183916440902428E-5	0.535736034014772	4.248258567114161E-5	6.724192414144724E-10	0.6171881937470424	
22490000	-8582.645429185712	-8417.379929840707	-165.26549934500434	-8417.379929840707	2983.8122842665603	0.808722473460099	-153.05268435624748	9.737667411085444E-4	0.9521382387014719	0.047861761298527886	-4.583668735629667	732.5106756008767	-5.740861237702279	1065.8410993999212	4.134859131801903E-5	0.5314817366925527	3.895866087535067E-5	7.531504118409032E-10	0.6370092487829241	
22500000	-8605.033877297114	-8434.293310053983	-170.7405672431297	-8434.293310053983	2817.476612190451	0.808722473460099	-154.3016396738369	9.380488611615939E-4	0.9538694508746031	0.04613054912539663	-4.558689273457489	736.3616490365406	-10.218023916542865	1306.3956656792031	3.73338068519015E-5	0.46764430446063515	3.816768451009617E-5	3.6395944476379316E-10	0.565830180111392	
22510000	-8597.842478566468	-8425.422068280257	-172.4204102862112	-8425.422068280257	4107.003300336057	0.7397670102934566	-158.39118377517926	5.231282644648596E-4	0.9517297188952656	0.0482702811047341	-4.726327608754233	758.9968910784291	-7.682757769904324	1207.7810891641277	3.2159841394365003E-5	0.4751215405513238	3.109227982521664E-5	2.1183345691248393E-10	0.48506450965396725	
22520000	-8588.11318962227	-8420.560643393026	-167.5525462292439	-8420.560643393026	2487.3015219438603	0.8985689965367551	-153.87336428407374	8.861175697691452E-4	0.949023365883733	0.0509766341162666	-5.450809041433237	715.8148877546217	-6.25949935742943	1121.2757715487035	3.854505572506093E-5	0.5288266698379128	4.204200388406665E-5	4.548873034071505E-10	0.49481153233128083	
22530000	-8591.727813471793	-8425.895753844907	-165.83205962688564	-8425.895753844907	2555.8096160466266	0.8985689965367551	-153.33403652946689	8.074050815690071E-4	0.9483521873015578	0.05164781269844183	-4.836315968302704	766.7547830338019	-5.78689823212904	1072.4968293011875	3.9805783435872066E-5	0.5020422349858974	4.250376041592656E-5	5.22655596463628E-10	0.5335891638867649	
22540000	-8592.13337235992	-8423.663790285576	-168.46958207434352	-8423.663790285576	4745.482493178838	0.8985689965367551	-155.1187524665462	6.992220252115793E-4	0.9405042221929316	0.05949577780706809	-4.853597885112073	767.9058526487488	-6.357410907244076	1129.097032347867	5.422488258153779E-5	0.5783666288085161	4.1867727434893684E-5	1.1326476891397808E-9	0.6687123655820475	
22550000	-8585.834060990266	-8425.07147395755	-160.7625870327165	-8425.07147395755	1648.79347382694	0.8985689965367551	-147.91263578111187	0.0016790552624391566	0.941277748720126	0.05872225127987369	-4.7406159162387205	760.0612860949034	-5.646875078648299	950.448741800932	9.076128985186719E-5	0.6745371690249096	7.09928908533204E-5	3.991321555033998E-9	0.8121635062621265	
22560000	-8577.08786357146	-8416.059017865382	-161.02884570607836	-8416.059017865382	1702.342552738752	0.944050490419248	-148.0007906739844	0.0014990419529789419	0.9453948826782391	0.05460511732176057	-4.780840981532498	724.1432972535084	-5.524156097554116	1000.9734306483033	7.776056262289027E-5	0.7403267527951779	6.062825187028939E-5	3.648457107352674E-9	0.9114214882369711	
22570000	-8592.9493784296	-8423.11390456358	-169.83547386602032	-8423.11390456358	3414.492775301693	0.800768462532931	-155.2317523605221	0.0010346022504828787	0.9453948826782391	0.05460511732176057	-4.8084797846539535	764.8698901202843	-6.729581742653251	1155.2722140925728	6.254260600449833E-5	0.8929325306842519	4.301613439684548E-5	1.1791430220564305E-9	0.8001581555918548	
22580000	-8587.917379903174	-8421.561184172027	-166.3561957311459	-8421.561184172027	2457.529120890717	0.9913042555048189	-153.2756563961649	0.0010554022586613085	0.9456030946694218	0.05439690533057788	-4.582013474239832	745.4159630230873	-5.878088994857563	1084.140391687322	5.301210375271512E-5	0.6943601862818556	4.093315542737395E-5	8.283055310946698E-10	0.6427783539605944	
22590000	-8601.946789186162	-8431.626444207792	-170.3203449783702	-8431.626444207792	3096.046910849331	0.7956210797829928	-156.77404683475595	0.0011536216573020733	0.9421352645329774	0.05786473546702231	-4.832835573901561	722.9937905586423	-5.969676567843318	1094.3999839672183	5.50576580688195E-5	0.7928716065732534	4.8702614580930854E-5	1.5372812481725461E-9	0.7666039541693425	
22600000	-8585.267970314371	-8416.34043481683	-168.9275354975416	-8416.34043481683	3446.627676907424	0.7744205909596498	-156.10233098007396	8.809414568997057E-4	0.948378262911376	0.05162173708862379	-4.931993740554262	772.986579941961	-5.693517775542056	1058.208084721848	3.894412081089028E-5	0.6328227734553054	3.9574565280660386E-5	8.890386655882297E-10	0.7118746154216969	
22610000	-8588.926837850158	-8421.654846414054	-167.27199143610406	-8421.654846414054	2579.8649798648553	0.8322837180630622	-154.4535620075071	7.310150045441756E-4	0.9502458171558792	0.04975418284412057	-4.6332207161630246	751.2288879976701	-5.874356170588252	1083.6955735263805	4.926350693277204E-5	0.6487941714993412	4.2378985105633995E-5	1.345835453640484E-9	0.7962820248246072	
22620000	-8582.67115174102	-8415.357381959971	-167.31376978104882	-8415.357381959971	2346.561254846378	0.8322837180630622	-153.65154659776806	9.280628938774776E-4	0.9502458171558792	0.04975418284412057	-5.7986102303870695	713.7614650753571	-5.541287166467542	981.4643871022413	4.975250063219152E-5	0.652243494405979	4.049377612984363E-5	1.4042790235549133E-9	0.7564562565869442	
22630000	-8583.568422584569	-8414.473502579605	-169.09492000496368	-8414.473502579605	2336.71745720986	0.9471880802234682	-155.37172722738126	0.0011296568221351544	0.940977646227357	0.0590223537726428	-4.826325296756984	766.0829394537163	-5.689946432263038	1057.5912689685292	7.268116233434256E-5	0.8912868335873981	4.958933425764386E-5	2.632175855113871E-9	0.8617352790021605	
22640000	-8577.645983536902	-8412.554702885242	-165.0912806516616	-8412.554702885242	1698.7949880678748	0.8070549072493861	-151.99092513832497	9.299734947949851E-4	0.940977646227357	0.0590223537726428	-4.891340715110241	721.8903676546694	-5.7107669311657565	1061.0996255263472	5.1750237274934785E-5	0.7133235168068054	4.859811788419256E-5	2.375038261845238E-9	0.9110862474901724	
22650000	-8586.426863965862	-8422.702755913993	-163.7241080518686	-8422.702755913993	1737.5085510975666	0.8283275018589494	-151.226814433764	0.0012226674211210033	0.940977646227357	0.0590223537726428	-4.558252916412875	740.5262606514315	-5.5302382310624125	1011.072047570028	5.716482257092587E-5	0.6795648243700522	6.242142599967375E-5	3.155838502569745E-9	0.9154723170592007	
22660000	-8580.542062590743	-8415.159572269518	-165.38249032122422	-8415.159572269518	1550.9308952907566	1.091549708818909	-151.581081450858	9.062006121564753E-4	0.9419309170267561	0.05806908297324371	-5.382329312204411	716.318688604865	-5.573361528861394	968.6143951249527	5.39664318305817E-5	0.732668889902911	5.510644033040983E-5	2.650149068292046E-9	0.8527425168817725	
22670000	-8588.655253622215	-8418.530733192938	-170.1245204292774	-8418.530733192938	2924.270702407793	0.9004181986143471	-155.7532926048666	9.227675412534241E-4	0.9380658181157089	0.06193418188429096	-4.597602629733842	747.4524012826549	-6.794843910977221	1159.4198978662612	5.1254769888792394E-5	0.8337541869259161	5.092300275326794E-5	2.7703095208760207E-9	1.0078117131457516	
22680000	-8593.210251703353	-8421.038190343517	-172.17206135983596	-8421.038190343517	3294.783373979671	0.8675142143278414	-158.77533050089727	9.826736523175813E-4	0.9466918423278408	0.053308157672159046	-4.692259362727578	726.6821357225423	-5.5380644974138	1016.7067520607902	4.2097565636116755E-5	0.9037921527951012	3.8110873488100995E-5	2.23865266495639E-9	1.0284051839294417	
22690000	-8582.75016080098	-8415.497828568068	-167.2523322329123	-8415.497828568068	1886.8365733727032	0.8675142143278414	-153.56816976546187	7.090662704884058E-4	0.9501802921876292	0.04981970781237063	-4.6203168469285725	729.8420977874852	-5.569754319226217	969.7855663520057	4.519623597198304E-5	1.009488425963355	4.091727580172919E-5	2.818339709925395E-9	0.9739421491978645	
22700000	-8587.777970743504	-8415.60955530927	-172.1684154342341	-8415.60955530927	2587.796451124322	0.840334204773043	-157.7041608430448	8.027004349867234E-4	0.9480074152419797	0.0519925847580202	-4.557945308729544	736.6248273338435	-6.631198869855437	1148.8012197975993	4.504577990567837E-5	0.9474006138813647	3.643722667588739E-5	2.3388090308109006E-9	0.9779210820642172	
22710000	-8581.023455487517	-8411.132278591216	-169.89117689630055	-8411.132278591216	2431.0047809611633	0.8372066436318006	-156.17666365444956	7.838539263633778E-4	0.9481381863041624	0.05186181369583759	-5.13758702996986	785.6880117958592	-5.839688148970838	1079.4455070822855	3.870457149793943E-5	0.77785209223877	3.718358026089022E-5	2.0662871797334056E-9	0.9509913650506503	
22720000	-8588.185271212873	-8420.103672560072	-168.08159865280192	-8420.103672560072	2034.3444055846242	0.8180120217383332	-153.54606925503543	7.977754220190548E-4	0.9481381863041624	0.05186181369583759	-5.021190969278901	778.573704908873	-7.031110161539713	1173.608838619867	3.8657529945087677E-5	0.7053735855732816	4.2991235139316095E-5	1.6663426597544046E-9	0.8944259035374513	
22730000	-8586.823589449696	-8417.948682237671	-168.87490721202434	-8417.948682237671	2442.560041251485	0.7228497862665603	-155.29351443287922	0.001034032783476427	0.9492012065303875	0.050798793469612434	-4.878642548548756	769.5517817033468	-6.7170485536952995	1154.4629298247664	2.823821158737845E-5	0.584700600229804	3.6169318518296366E-5	5.620294883184317E-10	0.713226616316433	
22740000	-8587.3915629883	-8422.548478426912	-164.843084561388	-8422.548478426912	2370.232323517546	0.7651475505358069	-152.74523490096647	8.356265994258515E-4	0.9492012065303875	0.050798793469612434	-4.71986782023699	725.7860952697346	-5.592434858218421	1036.966508903508	3.5015263060316615E-5	0.51457230754597	4.3969937917999606E-5	5.356549278621576E-10	0.5635359599976217	
22750000	-8587.700723509251	-8424.2653809577	-163.43534255155063	-8424.2653809577	2601.5398119642055	0.7781548416915661	-151.28094615435427	8.700867480648744E-4	0.9492734945055465	0.05072650549445337	-4.763745571454624	761.7410827038422	-5.656436553719271	1051.444695455704	4.3864688014808326E-5	0.49634280267358316	4.5309684966142565E-5	5.581305982203544E-10	0.5603230498900066	
22760000	-8595.171079259539	-8430.488559699554	-164.68251955998457	-8430.488559699554	2813.7696063951953	0.7113090915230753	-151.6383919475166	8.815246647070067E-4	0.9492734945055465	0.05072650549445337	-5.295856421194722	795.2148053579227	-5.6522954132098	1050.6333277628553	4.077618510111144E-5	0.6207127658569009	4.060310566531359E-5	8.046569836164334E-10	0.6466320674123442	
22770000	-8591.690868300851	-8427.09136248201	-164.59950581884104	-8427.09136248201	2575.9040368399224	0.8458602215780198	-151.7029078708457	9.454160078534319E-4	0.9492734945055465	0.05072650549445337	-4.819711709463924	723.2667911515957	-5.792973231318048	1073.3300091538633	4.507932398119905E-5	0.6366448478591995	4.427325830129961E-5	1.023839496515412E-9	0.7181369009127782	
22780000	-8589.471872870774	-8418.020095758277	-171.45177711249815	-8418.020095758277	4205.889373051363	0.8458602215780198	-156.92623990460822	7.774861711640693E-4	0.9471136466140262	0.05288635338597371	-4.558385351543873	736.4645862652725	-7.995194837838582	1222.3099691262548	4.16198123180278E-5	0.544876713894956	3.785863164372623E-5	6.394436745403717E-10	0.6229915034537234	
22790000	-8588.239452702599	-8414.12053945721	-174.11891324538877	-8414.12053945721	3133.009680291072	0.8030751377330899	-159.29138723615478	0.001483441892570272	0.9445475867019898	0.055452413298010095	-4.842549178788127	767.1715090400382	-7.99631486878028	1222.3603449173218	4.2869123907222596E-5	0.5621184253862911	4.35451032871834E-5	5.833995134747027E-10	0.5495890251817025	
22800000	-8578.394076347957	-8414.97720594821	-163.41687039974732	-8414.97720594821	2217.408493174314	0.8791855067576276	-150.85659145030255	0.0011955548552504175	0.945885848789746	0.05411415121025387	-4.555604700172914	738.4688982616108	-5.851775630106136	1080.952691235483	5.1159590444871716E-5	0.5878915510089837	5.4139238513011E-5	1.0077833491138233E-9	0.5889416644998449	
22810000	-8584.894574245518	-8421.669267271089	-163.22530697442957	-8421.669267271089	2015.62391198014	0.8435093922911181	-150.55514631602344	0.001011460173090217	0.945885848789746	0.05411415121025387	-4.555801603901796	739.0118742901848	-5.972761797821443	1094.7262454263525	5.3925648410982895E-5	0.5950671733887216	5.232736794278974E-5	1.1076851637957801E-9	0.6097150494137258	
22820000	-8587.657502310742	-8422.502348636419	-165.15515367432334	-8422.502348636419	2328.5191519215587	0.9368950019552158	-151.2964659707147	9.400743125513782E-4	0.9428058131787345	0.057194186821265425	-4.566749890847355	742.8321936632516	-6.612558896106869	1147.5432259993054	6.0725471459523506E-5	0.7290719412419359	5.340444669236951E-5	2.582960464009355E-9	0.8006946305922049	
22830000	-8586.310161610943	-8416.42847475688	-169.8816868540639	-8416.42847475688	3418.2840879894306	0.7237324006386366	-155.8096052664014	0.0010671927805975681	0.947106900448733	0.052893099551266844	-4.691504060032935	756.2941387158621	-7.044741264254945	1174.3922329154702	4.1848194598665134E-5	0.6891748677068424	3.7736224939412256E-5	6.978206044300036E-10	0.6827037028194995	
22840000	-8593.936203070954	-8423.777407876512	-170.1587951944429	-8423.777407876512	3609.2121691806938	0.8822366997265312	-156.52079691683522	6.295510028584502E-4	0.9489628149054663	0.051037185094533616	-5.233677040047628	791.4824939341083	-5.687335563046155	1057.1361258493066	4.5234554288305624E-5	0.7575668744055435	3.7658775289253496E-5	7.931371223405819E-10	0.7472396720530851	
